id,order_id,refund_amount
33000,901597,219.91
33001,812967,195.13
33002,436094,322.9
33003,305146,254.34
33004,225335,133.53
33005,420204,167.61
33006,909597,81.8
33007,285238,167.62
33008,314882,330.35
33009,727889,205.78
33010,626483,393.31
33011,492683,403.51
33012,747163,103.39
33013,365887,183.88
33014,948837,73.81
33015,611273,323.23
33016,12538,209.67
33017,257896,309.84
33018,279238,81.57
33019,818870,336.84
33020,519172,278.06
33021,633447,186.95
33022,716157,304.17
33023,908664,372.14
33024,988540,100.77
33025,605500,434.45
33026,432250,237.36
33027,252003,321.16
33028,130961,423.77
33029,293903,101.12
33030,929927,396.78
33031,21881,180.74
33032,541267,26.41
33033,216099,449.75
33034,550346,409.74
33035,954611,248.2
33036,127803,408.21
33037,413604,343.03
33038,146932,482.26
33039,590603,238.6
33040,977387,309.35
33041,921289,423.85
33042,494849,74.9
33043,547820,219.81
33044,722462,326.64
33045,81470,209.44
33046,573794,314.77
33047,467913,200.57
33048,579989,464.14
33049,503718,499.67
33050,75979,380.78
33051,90226,179.22
33052,24773,445.36
33053,937314,321.63
33054,815943,402.32
33055,344146,175.28
33056,661446,312.41
33057,247430,490.05
33058,659296,305.07
33059,662671,136.12
33060,456855,473.65
33061,118840,312.62
33062,999354,470.85
33063,869689,483.44
33064,117358,86.83
33065,984206,308.87
33066,499785,131.36
33067,781317,414.76
33068,816143,432.42
33069,531845,313.13
33070,769128,239.64
33071,407700,282.13
33072,166715,303.89
33073,24994,348.9
33074,140912,51.15
33075,647672,361.64
33076,959144,479.49
33077,358017,484.71
33078,103762,44.15
33079,968401,87.23
33080,794768,498.94
33081,264084,372.15
33082,56117,60.77
33083,877896,154.09
33084,296075,133.3
33085,968985,278.47
33086,761671,325.5
33087,688410,31.55
33088,303053,341.8
33089,696323,130.47
33090,939547,384.35
33091,161122,83.41
33092,508099,463.85
33093,889617,236.54
33094,414047,216.8
33095,740035,490.07
33096,813864,360.5
33097,91584,274.78
33098,318873,417.07
33099,211747,216.52
33100,734709,197.95
33101,410303,449.59
33102,856368,236.34
33103,633577,459.4
33104,15476,416.35
33105,194413,305.33
33106,760511,99.64
33107,876520,103.95
33108,400010,131.98
33109,931694,468.66
33110,364984,106.01
33111,134505,195.3
33112,606140,475.32
33113,318929,87.72
33114,680885,456.06
33115,442424,23.86
33116,693403,189.79
33117,193132,416.85
33118,650591,243.43
33119,620907,268.12
33120,335063,268.46
33121,786970,295.03
33122,396295,305.6
33123,967278,120.16
33124,45879,170.5
33125,387357,497.29
33126,314821,340.02
33127,969822,72.18
33128,231392,310.39
33129,374177,494.18
33130,895837,53.82
33131,216336,407.26
33132,455495,411.68
33133,453406,218.37
33134,12135,116.43
33135,730280,71.15
33136,137796,390.54
33137,838235,432.51
33138,75785,108.42
33139,920004,175.48
33140,699513,291.34
33141,404446,223.18
33142,940717,108.67
33143,42842,94.01
33144,961986,35.83
33145,304007,265.05
33146,663972,45.24
33147,265613,26.75
33148,777677,31.7
33149,619362,330.01
33150,60630,178.76
33151,90936,170.01
33152,905006,403.03
33153,34348,467.88
33154,1440,359.01
33155,55630,319.52
33156,888183,424.27
33157,335864,122.4
33158,967184,237.09
33159,225768,198.92
33160,487684,240.53
33161,772130,153.5
33162,725289,336.37
33163,189122,490.56
33164,193920,470.67
33165,218858,420.92
33166,675959,166.13
33167,837593,220.94
33168,413580,108.66
33169,686740,178.71
33170,480560,230.63
33171,605733,354.16
33172,843115,343.36
33173,714737,431.67
33174,581914,496.29
33175,376577,174.51
33176,680565,366.59
33177,898737,436.98
33178,535824,255.6
33179,406241,473.05
33180,701894,12.67
33181,62194,329.79
33182,230971,335.65
33183,707854,263.11
33184,236698,74.43
33185,36224,470.42
33186,793965,441.06
33187,487320,438.8
33188,552997,391.18
33189,529807,181.04
33190,714813,54.03
33191,571157,16.38
33192,652786,25.33
33193,476341,455.37
33194,88746,491.27
33195,326256,383.16
33196,382069,455.31
33197,102419,229.83
33198,311373,131.16
33199,161330,347.35
33200,823042,8.28
33201,800090,210.62
33202,225153,112.21
33203,318710,247.56
33204,480693,447.47
33205,725303,380.37
33206,326652,282.22
33207,14423,73.37
33208,209601,193.99
33209,485189,410.12
33210,404135,307.81
33211,301227,431.14
33212,308831,66.28
33213,551862,355.23
33214,603433,351.27
33215,200761,144.68
33216,149760,163.72
33217,311851,342.15
33218,795342,463.1
33219,551354,182.32
33220,291004,88.31
33221,197383,53.61
33222,240359,242.15
33223,663748,123.62
33224,434911,467.78
33225,541897,113.32
33226,18164,454.26
33227,582292,177.43
33228,415580,222.79
33229,185147,214.74
33230,449412,483.73
33231,484967,241.81
33232,278671,367.03
33233,855170,437.3
33234,148977,414.24
33235,567487,241.92
33236,851851,298.38
33237,879408,384.04
33238,967463,419.7
33239,793270,377.97
33240,743693,289.18
33241,290659,184.99
33242,414064,141.21
33243,709110,52.97
33244,419191,137.72
33245,136808,119.13
33246,212770,62.66
33247,426219,280.73
33248,562443,127.23
33249,668693,444.95
33250,50188,51.36
33251,58035,445.04
33252,809964,98.61
33253,677657,95.22
33254,779954,99.75
33255,352071,345.14
33256,968920,28.69
33257,67049,250.58
33258,40376,399.84
33259,440940,359.56
33260,545,465.79
33261,79083,309.76
33262,342396,51.58
33263,530690,145.9
33264,853118,287.27
33265,220235,368.37
33266,431257,99.42
33267,868663,451.04
33268,347509,269.43
33269,712388,22.93
33270,936354,381.99
33271,969480,107.27
33272,415326,306.67
33273,224372,87.68
33274,30860,216.7
33275,473958,323.65
33276,258978,355.2
33277,782677,471.29
33278,463518,320.67
33279,474604,431.09
33280,335140,178.82
33281,714472,172.06
33282,354244,75.25
33283,20783,111.11
33284,927891,97.48
33285,588852,440.88
33286,497130,433.93
33287,560820,266.73
33288,528182,306.8
33289,965042,401.67
33290,265808,116.92
33291,565685,236.89
33292,796614,176.59
33293,421886,282.55
33294,834468,42.49
33295,297719,452.88
33296,51581,289.5
33297,658576,129.58
33298,734112,489.96
33299,834153,355.63
33300,291414,324.92
33301,617493,320.46
33302,557723,255.85
33303,683770,457.84
33304,885509,98.61
33305,480851,260.93
33306,609946,354.11
33307,436312,78.38
33308,399140,93.92
33309,346531,90.74
33310,962803,319.82
33311,279881,144.94
33312,774352,35.15
33313,64795,187.74
33314,444595,318.58
33315,669058,98.12
33316,970560,462.43
33317,588642,309.04
33318,484562,256.44
33319,383240,348.84
33320,236494,36.27
33321,577146,487.56
33322,43013,129.2
33323,869965,290.89
33324,195861,453.19
33325,366473,159.98
33326,721984,91.6
33327,328905,288.0
33328,711428,317.63
33329,295165,208.04
33330,596726,427.11
33331,584127,96.84
33332,4425,60.11
33333,757374,196.69
33334,806789,490.79
33335,179959,469.69
33336,872681,411.61
33337,54992,379.78
33338,522805,417.94
33339,443450,46.9
33340,118426,70.91
33341,707571,491.19
33342,473321,455.77
33343,86500,368.42
33344,433031,184.12
33345,701800,342.03
33346,558870,20.64
33347,363958,180.79
33348,702850,183.48
33349,397253,283.14
33350,743139,178.19
33351,706304,317.44
33352,556404,419.02
33353,979052,322.74
33354,843574,34.09
33355,450098,159.44
33356,765700,144.04
33357,374393,459.86
33358,54243,320.28
33359,303535,42.15
33360,474023,482.35
33361,902495,499.98
33362,903433,353.57
33363,16709,470.43
33364,708228,120.1
33365,220072,261.01
33366,841656,258.36
33367,799421,391.66
33368,308511,70.06
33369,665268,430.83
33370,332729,311.96
33371,942807,344.32
33372,829621,367.78
33373,137989,243.32
33374,127609,227.41
33375,576918,157.66
33376,891336,405.1
33377,489289,87.96
33378,892720,76.38
33379,168724,319.13
33380,427062,390.68
33381,419572,377.55
33382,830505,277.15
33383,714833,320.42
33384,454832,30.52
33385,881754,419.8
33386,485881,109.42
33387,319320,446.77
33388,364582,403.91
33389,41329,82.3
33390,144570,296.27
33391,921073,9.86
33392,552196,273.64
33393,117434,282.3
33394,913958,181.5
33395,944850,192.85
33396,38406,88.92
33397,241194,472.77
33398,9197,284.97
33399,520786,270.02
33400,476276,148.18
33401,129020,318.41
33402,582210,122.26
33403,361382,304.29
33404,746003,478.26
33405,715699,292.43
33406,734730,490.23
33407,922397,142.11
33408,264413,233.69
33409,580554,427.34
33410,353092,56.31
33411,203246,472.29
33412,258154,29.37
33413,175133,30.23
33414,524345,379.92
33415,504395,11.43
33416,709355,264.42
33417,613374,276.24
33418,344161,200.49
33419,393787,181.1
33420,423864,324.07
33421,832731,137.35
33422,330609,256.14
33423,314561,317.35
33424,15739,82.98
33425,250874,447.62
33426,821993,280.64
33427,910103,7.88
33428,864944,376.42
33429,743276,386.45
33430,227834,405.38
33431,219239,437.85
33432,716060,472.43
33433,853301,50.99
33434,968284,448.24
33435,73448,9.92
33436,370052,415.35
33437,964042,84.68
33438,757367,71.96
33439,742859,436.5
33440,343990,262.27
33441,497003,9.23
33442,721437,435.74
33443,669249,212.21
33444,955518,321.81
33445,202673,44.05
33446,534282,398.12
33447,293820,79.29
33448,325239,442.63
33449,355334,144.96
33450,103892,9.55
33451,385817,248.46
33452,664619,379.61
33453,708096,193.79
33454,669864,54.05
33455,383426,498.52
33456,569433,232.02
33457,713558,372.86
33458,482395,66.97
33459,870467,411.73
33460,834549,103.17
33461,753624,155.75
33462,431873,65.94
33463,160571,437.05
33464,921686,302.05
33465,234366,272.51
33466,643877,255.74
33467,206251,220.28
33468,138883,43.83
33469,866673,50.19
33470,297860,353.52
33471,505648,422.76
33472,274024,15.69
33473,266197,133.23
33474,268452,309.17
33475,379287,249.31
33476,326922,239.0
33477,501357,495.83
33478,610787,445.72
33479,418842,147.67
33480,876416,49.95
33481,471828,474.8
33482,860169,495.9
33483,612530,460.37
33484,771606,483.95
33485,763498,251.8
33486,635035,432.17
33487,532127,239.23
33488,872495,46.66
33489,286506,29.78
33490,538163,262.65
33491,48465,201.9
33492,695168,34.2
33493,951505,67.32
33494,684839,138.97
33495,709662,177.33
33496,977492,26.66
33497,277602,257.63
33498,347982,60.49
33499,426594,290.21
33500,422588,448.67
33501,206874,499.42
33502,411757,151.38
33503,686253,137.97
33504,328443,371.45
33505,643056,212.93
33506,682438,368.46
33507,916519,38.15
33508,736977,89.06
33509,186625,112.64
33510,153005,418.97
33511,640846,142.37
33512,847580,100.33
33513,51604,276.39
33514,899075,382.91
33515,370226,268.55
33516,338874,365.52
33517,865533,392.8
33518,140716,144.92
33519,591519,403.92
33520,890266,107.43
33521,704448,296.41
33522,428984,475.58
33523,204222,92.31
33524,348511,94.83
33525,286584,101.61
33526,224931,315.2
33527,345315,431.01
33528,340355,388.63
33529,606183,114.07
33530,993419,208.56
33531,300886,312.54
33532,115693,450.9
33533,60229,269.85
33534,683148,168.41
33535,659202,331.63
33536,934750,405.99
33537,586475,335.04
33538,528999,83.21
33539,974999,452.6
33540,682057,258.66
33541,84329,37.49
33542,696565,475.12
33543,257973,261.27
33544,193460,203.88
33545,260295,44.97
33546,306150,199.26
33547,865276,408.94
33548,796513,283.96
33549,427703,188.23
33550,67212,484.11
33551,339657,361.57
33552,220390,109.91
33553,318617,188.91
33554,448439,431.34
33555,367897,58.02
33556,207183,9.91
33557,881548,18.01
33558,361156,15.38
33559,521552,109.88
33560,988343,437.07
33561,777380,256.91
33562,202341,39.87
33563,221128,37.36
33564,622332,426.75
33565,870969,174.27
33566,767794,365.94
33567,203618,162.74
33568,544974,108.56
33569,261091,316.39
33570,696067,490.34
33571,467039,421.42
33572,110450,305.39
33573,938605,401.81
33574,769171,232.55
33575,708094,340.36
33576,961961,158.84
33577,56963,8.21
33578,6212,32.81
33579,438966,128.72
33580,636343,50.57
33581,22670,177.44
33582,354348,237.03
33583,14007,412.91
33584,631584,71.85
33585,754068,116.46
33586,587245,91.11
33587,448100,474.58
33588,908421,420.87
33589,170717,457.45
33590,317707,420.06
33591,189825,474.24
33592,917260,62.84
33593,836430,276.96
33594,206645,470.76
33595,995150,180.91
33596,958160,412.83
33597,870141,228.87
33598,59771,142.19
33599,188391,364.51
33600,982821,423.37
33601,157055,300.33
33602,976763,371.8
33603,398550,67.6
33604,976410,24.06
33605,981087,151.39
33606,811180,250.8
33607,840202,435.95
33608,220013,387.47
33609,542008,355.95
33610,798762,161.94
33611,290034,191.4
33612,9750,173.61
33613,991456,469.03
33614,695988,469.54
33615,486965,210.25
33616,134033,462.51
33617,753165,180.51
33618,586001,373.3
33619,492496,210.65
33620,141937,454.46
33621,77592,215.49
33622,991812,389.2
33623,689741,56.03
33624,980873,380.85
33625,64083,402.78
33626,31672,215.12
33627,529331,222.9
33628,380872,85.44
33629,523110,236.26
33630,730137,36.7
33631,631942,53.81
33632,701944,332.01
33633,12689,238.71
33634,732584,379.39
33635,485022,495.28
33636,657786,243.4
33637,361407,150.28
33638,962600,395.81
33639,560175,63.92
33640,913337,454.14
33641,102544,32.43
33642,290449,326.28
33643,855828,366.61
33644,691358,304.18
33645,810213,479.74
33646,75457,115.93
33647,408513,234.17
33648,746268,232.85
33649,752180,122.22
33650,30688,438.62
33651,784450,262.91
33652,22320,303.61
33653,321622,86.35
33654,139449,380.97
33655,457590,48.71
33656,882472,394.64
33657,483755,19.01
33658,786166,479.61
33659,294220,20.21
33660,511690,394.67
33661,964609,404.08
33662,676037,152.87
33663,72276,201.02
33664,826046,159.03
33665,248441,479.61
33666,106278,52.65
33667,983534,222.69
33668,859797,350.84
33669,655734,224.19
33670,600789,298.94
33671,784017,110.82
33672,650006,147.4
33673,145442,363.32
33674,239899,91.62
33675,627650,11.57
33676,969453,373.01
33677,534760,225.32
33678,49205,26.66
33679,967402,327.44
33680,5482,132.44
33681,116197,11.37
33682,876975,246.8
33683,923421,324.1
33684,651359,256.72
33685,429880,236.25
33686,993056,53.62
33687,365696,424.01
33688,708277,103.93
33689,981015,196.72
33690,578847,196.0
33691,349317,253.71
33692,380730,359.64
33693,521304,418.62
33694,678965,401.07
33695,170323,276.72
33696,593577,399.37
33697,983275,427.81
33698,485191,381.66
33699,292165,417.0
33700,120209,115.15
33701,902004,345.6
33702,848979,92.19
33703,234883,461.68
33704,325286,351.59
33705,436221,442.93
33706,627460,109.94
33707,354629,319.91
33708,175793,233.6
33709,181329,111.91
33710,168528,374.62
33711,167270,264.64
33712,969637,22.65
33713,263560,242.69
33714,16263,224.13
33715,913778,321.54
33716,94504,437.67
33717,762545,460.41
33718,19230,396.63
33719,898127,415.45
33720,520894,280.04
33721,614337,319.84
33722,476865,376.89
33723,885363,155.85
33724,724105,99.79
33725,466,198.85
33726,79998,408.4
33727,117235,447.41
33728,673893,107.98
33729,919279,460.76
33730,452919,108.02
33731,509004,98.93
33732,648036,320.22
33733,911725,463.11
33734,319827,165.84
33735,259356,387.86
33736,237170,253.21
33737,298895,461.56
33738,428536,149.04
33739,192173,24.54
33740,811028,131.08
33741,607946,356.82
33742,964052,414.9
33743,89980,33.21
33744,520541,280.76
33745,141542,292.21
33746,249123,66.61
33747,555894,309.24
33748,262745,54.49
33749,484278,328.01
33750,303575,389.0
33751,931357,145.8
33752,792051,219.55
33753,661726,51.51
33754,68897,466.55
33755,403054,442.12
33756,417196,300.32
33757,871013,247.59
33758,256472,217.77
33759,179610,251.14
33760,980387,110.72
33761,362323,153.79
33762,401687,406.45
33763,534601,449.02
33764,69592,152.48
33765,23116,188.52
33766,477143,498.56
33767,398741,383.71
33768,698369,421.98
33769,424616,496.34
33770,625217,115.75
33771,891214,190.45
33772,159973,229.14
33773,873982,373.0
33774,253456,403.8
33775,124036,291.14
33776,46846,439.62
33777,973745,254.28
33778,151372,302.17
33779,242523,483.73
33780,604409,89.16
33781,891793,24.4
33782,684980,87.8
33783,707551,380.37
33784,884616,179.64
33785,505915,43.51
33786,241341,341.88
33787,57573,68.25
33788,195764,371.11
33789,16605,343.7
33790,343321,266.22
33791,927272,289.71
33792,227583,164.48
33793,621619,437.51
33794,929723,141.25
33795,434793,265.06
33796,595610,204.71
33797,180011,141.3
33798,221043,70.74
33799,413133,249.44
33800,133070,283.22
33801,271840,159.35
33802,688312,37.29
33803,259787,75.28
33804,355145,67.39
33805,926554,377.25
33806,485364,356.19
33807,676514,46.77
33808,375479,307.37
33809,555282,64.71
33810,871410,82.25
33811,653920,241.73
33812,572809,242.01
33813,529434,141.93
33814,269584,268.88
33815,341250,35.79
33816,275882,415.73
33817,537132,150.24
33818,200075,402.2
33819,846986,214.89
33820,845365,159.43
33821,41331,86.58
33822,607684,41.57
33823,459127,465.04
33824,791814,247.52
33825,239017,13.13
33826,982692,8.64
33827,485944,351.13
33828,755062,451.47
33829,762542,162.47
33830,379316,257.18
33831,960614,130.68
33832,261735,402.74
33833,883323,356.09
33834,571544,143.18
33835,153982,499.56
33836,753438,260.47
33837,294469,495.15
33838,444935,179.06
33839,696255,145.86
33840,649910,352.27
33841,41492,17.44
33842,121194,237.14
33843,332544,180.25
33844,266628,359.6
33845,616295,42.25
33846,128502,216.27
33847,878446,331.8
33848,954796,113.17
33849,736003,16.48
33850,216455,261.93
33851,922935,357.08
33852,12074,191.24
33853,362451,115.47
33854,18894,60.02
33855,312450,478.24
33856,128058,83.18
33857,538412,455.36
33858,277390,238.49
33859,155557,390.22
33860,500211,392.41
33861,905848,436.11
33862,644332,282.19
33863,545310,157.7
33864,143519,297.92
33865,994807,34.55
33866,459562,118.86
33867,614748,246.24
33868,237704,240.07
33869,738040,222.77
33870,460486,131.35
33871,124244,276.63
33872,745606,174.74
33873,709272,196.14
33874,731094,393.08
33875,635726,315.21
33876,605198,348.92
33877,120019,304.76
33878,303418,324.25
33879,178530,156.73
33880,87921,261.42
33881,486451,447.09
33882,240911,277.2
33883,237498,481.57
33884,56478,149.0
33885,661931,40.14
33886,342631,162.14
33887,821306,108.18
33888,325484,182.0
33889,683356,27.57
33890,885220,303.73
33891,102738,100.15
33892,20325,215.26
33893,475695,105.61
33894,154724,29.45
33895,446864,156.27
33896,467342,103.88
33897,424028,250.54
33898,84453,151.46
33899,487141,152.76
33900,680886,311.0
33901,740073,458.33
33902,439906,307.9
33903,502960,430.58
33904,123665,248.57
33905,219459,98.21
33906,326760,444.23
33907,394623,169.78
33908,239858,406.92
33909,891687,375.27
33910,700844,196.65
33911,751612,480.47
33912,758434,203.22
33913,36471,212.41
33914,198327,51.01
33915,218131,334.41
33916,610365,430.82
33917,138185,423.88
33918,55545,177.21
33919,524893,483.18
33920,305635,228.76
33921,157023,22.91
33922,493584,101.58
33923,30071,390.57
33924,434784,442.87
33925,483267,56.97
33926,238189,421.3
33927,820587,50.67
33928,726576,91.78
33929,565130,27.17
33930,426084,153.33
33931,226967,199.07
33932,102947,155.78
33933,507526,402.21
33934,268650,117.58
33935,241153,12.81
33936,962966,240.73
33937,586988,119.18
33938,91641,27.35
33939,596825,320.11
33940,50442,149.37
33941,107417,361.34
33942,39681,486.89
33943,184050,272.66
33944,829722,411.19
33945,304279,90.25
33946,472985,185.56
33947,946598,130.85
33948,442254,62.78
33949,1109,17.4
33950,894895,472.52
33951,709542,45.98
33952,65497,36.44
33953,934474,328.59
33954,190911,145.27
33955,56785,7.51
33956,594609,271.53
33957,470439,130.86
33958,482760,307.43
33959,229104,37.5
33960,363675,485.35
33961,297073,290.86
33962,743149,11.41
33963,879581,417.52
33964,701900,247.74
33965,851814,218.95
33966,986442,484.64
33967,10134,322.45
33968,51901,460.76
33969,433631,336.34
33970,311370,140.03
33971,643223,179.93
33972,341181,351.16
33973,843573,391.68
33974,445813,314.53
33975,775416,410.41
33976,14430,355.58
33977,514565,207.2
33978,948731,404.63
33979,852210,199.01
33980,704349,147.15
33981,625327,257.29
33982,291581,444.09
33983,429071,269.96
33984,471486,256.96
33985,343448,194.78
33986,315622,263.49
33987,342452,176.63
33988,915709,483.54
33989,105473,325.75
33990,859399,49.77
33991,534167,464.95
33992,724771,326.47
33993,6408,440.2
33994,741738,361.82
33995,283910,323.88
33996,873719,285.25
33997,874546,59.14
33998,616073,274.46
33999,276584,23.04
34000,983934,174.43
34001,306855,334.42
34002,565555,117.72
34003,204455,228.66
34004,949642,382.98
34005,967967,61.81
34006,547671,81.43
34007,628038,402.98
34008,342198,358.09
34009,129267,157.2
34010,781949,202.93
34011,743313,47.95
34012,993703,8.71
34013,936357,220.16
34014,660672,302.25
34015,480422,290.3
34016,27731,116.94
34017,210559,61.11
34018,53605,259.07
34019,186096,342.62
34020,275883,456.49
34021,714745,319.4
34022,83130,445.2
34023,165704,433.7
34024,803839,256.02
34025,167052,343.78
34026,823690,253.04
34027,886099,119.59
34028,445604,94.02
34029,964962,151.43
34030,164502,78.04
34031,562651,10.36
34032,796681,445.24
34033,571363,115.81
34034,439551,269.38
34035,789870,208.41
34036,861937,316.27
34037,550842,360.03
34038,662457,255.64
34039,175914,383.95
34040,900039,420.24
34041,508718,55.39
34042,231814,13.24
34043,940782,226.57
34044,616754,241.18
34045,282164,13.69
34046,112619,471.65
34047,895950,302.85
34048,134565,448.58
34049,864700,333.03
34050,81576,96.84
34051,258129,93.92
34052,59407,127.75
34053,495360,277.92
34054,767042,290.19
34055,635825,439.6
34056,417205,466.14
34057,178622,31.61
34058,267193,446.74
34059,653234,464.49
34060,199041,364.38
34061,566904,279.91
34062,550679,36.0
34063,930487,469.08
34064,817229,450.01
34065,705072,468.39
34066,169066,384.97
34067,252574,84.52
34068,333351,133.42
34069,765514,485.72
34070,182592,110.73
34071,253483,463.69
34072,485307,356.68
34073,53533,311.78
34074,372775,57.07
34075,591531,352.62
34076,476837,447.17
34077,320878,210.86
34078,461214,116.48
34079,628116,219.01
34080,944364,56.72
34081,163750,222.14
34082,901481,231.95
34083,877615,192.9
34084,92524,492.98
34085,848718,106.73
34086,912620,137.07
34087,448141,439.12
34088,303574,405.37
34089,899116,337.25
34090,899429,366.54
34091,62138,244.5
34092,924492,34.07
34093,592346,73.78
34094,903270,476.08
34095,535648,79.27
34096,336264,200.21
34097,127754,377.62
34098,443874,293.33
34099,138925,98.65
34100,481516,291.51
34101,26592,329.33
34102,468799,74.91
34103,492861,145.82
34104,949281,225.41
34105,147633,68.35
34106,657901,376.35
34107,937637,286.74
34108,538427,9.01
34109,403589,23.71
34110,332198,422.76
34111,141765,188.48
34112,850305,236.68
34113,159497,454.59
34114,265962,397.41
34115,692863,102.6
34116,10624,300.55
34117,884533,36.26
34118,875950,170.33
34119,869732,130.38
34120,154156,157.41
34121,814411,221.72
34122,670822,143.8
34123,841406,426.32
34124,493663,347.96
34125,505756,318.28
34126,646295,268.41
34127,96771,71.19
34128,642059,399.76
34129,506873,423.09
34130,719898,100.82
34131,517017,231.75
34132,520430,284.94
34133,244430,277.3
34134,781364,490.91
34135,711102,13.42
34136,590253,21.46
34137,345902,265.08
34138,297772,438.99
34139,142254,424.63
34140,295560,378.25
34141,888965,72.97
34142,299736,441.5
34143,408518,9.14
34144,866728,453.75
34145,797788,182.71
34146,748456,102.26
34147,720222,374.2
34148,837997,479.93
34149,836061,217.37
34150,667056,33.57
34151,849308,307.95
34152,971997,223.19
34153,815794,187.4
34154,725254,53.7
34155,573516,406.91
34156,626972,184.56
34157,756627,262.53
34158,649112,41.56
34159,342413,98.59
34160,872197,125.13
34161,316288,142.44
34162,873346,455.09
34163,224982,5.85
34164,423046,40.46
34165,919855,492.44
34166,800571,384.58
34167,283265,387.71
34168,139728,222.49
34169,809004,322.25
34170,569276,485.16
34171,922259,35.96
34172,822497,68.77
34173,751351,176.39
34174,595532,477.7
34175,876688,348.16
34176,577678,372.57
34177,570706,288.35
34178,579052,404.93
34179,780864,438.76
34180,535874,174.58
34181,729005,396.4
34182,71076,160.88
34183,531623,367.68
34184,579541,287.62
34185,245485,246.82
34186,633228,462.25
34187,732715,442.87
34188,60670,179.88
34189,144695,313.22
34190,612774,249.81
34191,519645,243.24
34192,270120,377.19
34193,899357,346.9
34194,12356,61.18
34195,744377,215.33
34196,335300,146.42
34197,114171,434.8
34198,610693,487.1
34199,925914,380.8
34200,957135,266.21
34201,425189,311.15
34202,499148,260.02
34203,927958,35.62
34204,607449,100.14
34205,789577,474.25
34206,860712,458.2
34207,45873,361.15
34208,789025,22.72
34209,922125,299.65
34210,348115,42.91
34211,665622,241.72
34212,646453,68.49
34213,9014,466.49
34214,646371,178.57
34215,836173,318.43
34216,553975,379.44
34217,458197,239.49
34218,660120,82.45
34219,877185,276.84
34220,248745,396.67
34221,317066,36.94
34222,111776,367.15
34223,268379,435.24
34224,650774,386.22
34225,107042,31.81
34226,925883,434.77
34227,357813,450.08
34228,606811,445.02
34229,613885,27.0
34230,736965,245.3
34231,258657,286.37
34232,111902,246.38
34233,51799,83.69
34234,702143,114.65
34235,554487,321.46
34236,320480,419.71
34237,365291,133.86
34238,610156,361.6
34239,869978,201.92
34240,256790,69.07
34241,985590,99.6
34242,239869,236.25
34243,682905,331.71
34244,483444,81.25
34245,938813,397.39
34246,201465,11.09
34247,251638,68.02
34248,282417,191.78
34249,783839,268.07
34250,822149,438.5
34251,662384,382.9
34252,949571,44.94
34253,261336,498.93
34254,963002,29.54
34255,318176,60.24
34256,289513,272.2
34257,659191,104.82
34258,773938,72.18
34259,433544,223.31
34260,469099,21.37
34261,106890,423.01
34262,20546,298.32
34263,931070,227.02
34264,464228,314.37
34265,49223,172.76
34266,934853,119.85
34267,3757,78.59
34268,442209,187.19
34269,7297,440.38
34270,720768,66.8
34271,890844,38.9
34272,818190,285.05
34273,820837,397.34
34274,207395,285.44
34275,394173,396.38
34276,306284,304.43
34277,541131,383.26
34278,419373,34.43
34279,572374,146.73
34280,323024,329.91
34281,348819,305.75
34282,398388,142.02
34283,276627,449.67
34284,190981,341.91
34285,817387,333.75
34286,865603,215.2
34287,369801,279.05
34288,853726,88.06
34289,406199,415.1
34290,842641,183.77
34291,649181,44.09
34292,533513,393.63
34293,655032,138.46
34294,165112,265.67
34295,604305,184.56
34296,367376,473.81
34297,645944,421.92
34298,92380,125.11
34299,546083,79.2
34300,85931,409.74
34301,209717,249.01
34302,182724,414.61
34303,131560,47.14
34304,662882,412.47
34305,955543,138.36
34306,161681,128.26
34307,201711,10.27
34308,623724,103.95
34309,812218,428.61
34310,426100,371.91
34311,401895,104.59
34312,771211,105.46
34313,699274,81.87
34314,691535,188.67
34315,183293,317.73
34316,825191,225.95
34317,237054,217.62
34318,2581,15.36
34319,544608,163.07
34320,195450,355.47
34321,443192,481.37
34322,215179,187.55
34323,827015,46.14
34324,707060,370.89
34325,42653,64.51
34326,790058,451.08
34327,787856,220.1
34328,59095,6.96
34329,719639,123.94
34330,24889,22.9
34331,439446,462.07
34332,708244,314.14
34333,701438,43.12
34334,235696,292.64
34335,107795,60.23
34336,910679,479.04
34337,745449,390.77
34338,433543,231.54
34339,68761,438.56
34340,420542,443.87
34341,89664,146.77
34342,33658,139.62
34343,378544,444.35
34344,747318,136.14
34345,490512,469.59
34346,821319,480.49
34347,979013,359.04
34348,605944,365.46
34349,50804,103.92
34350,420609,418.83
34351,798837,234.65
34352,644043,114.7
34353,778452,13.92
34354,305480,404.14
34355,597069,361.16
34356,368348,94.79
34357,249456,393.49
34358,820740,128.35
34359,406916,141.82
34360,669727,463.33
34361,785752,492.05
34362,41466,319.04
34363,20045,440.39
34364,475991,11.34
34365,22833,308.57
34366,331802,336.01
34367,517321,47.02
34368,594803,80.84
34369,550184,298.8
34370,94219,231.31
34371,114393,437.59
34372,106479,178.73
34373,704363,484.58
34374,819911,154.98
34375,436805,196.93
34376,923582,259.53
34377,65781,225.45
34378,217277,493.26
34379,791819,441.45
34380,146735,410.16
34381,392481,145.14
34382,695931,131.0
34383,882066,23.97
34384,362610,90.64
34385,246284,170.7
34386,886569,182.3
34387,867522,316.92
34388,336510,163.4
34389,986548,358.93
34390,566960,415.51
34391,129182,399.95
34392,481624,471.49
34393,240385,413.68
34394,759424,483.17
34395,84105,76.47
34396,147783,469.52
34397,676596,302.99
34398,275240,445.82
